fl,fw,gt,inl,inw,k,k_mul,pl,pt,pw,sl,st,sw,x,freq,s11,gain,bandwidth
9.5,2.4,0.4,4.0,0.24,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.0,4.0592,-37.089804642744,6.390466707796904,0.28005555580779173
10.0,2.4,0.4,4.0,0.24,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.0,4.2797,-43.447674320276,6.300679048511619,0.30602844417353836
10.5,2.4,0.4,4.0,0.24,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.0,4.5345,-44.967118828975,6.567301730742393,0.3545171308818462
11.0,2.4,0.4,4.0,0.24,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.0,4.8334,-39.579941438822,6.122003641137394
7.5,2.4,0.4,3.0,0.24,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.5,3.3585,-12.772590042623,3.1749107133225496,0.14288034355814005
8.0,2.4,0.4,3.0,0.24,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.5,3.5055,-15.835196596118,4.152555072346196,0.19175497581864187
8.5,2.4,0.4,3.0,0.24,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.5,3.6721,-19.822381785421,4.8127231630696405,0.22973374848094785
9.0,2.4,0.4,3.0,0.24,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.5,3.8436,-25.116736596737,5.585121800787629,0.2644312961915536
9.5,2.4,0.4,3.0,0.24,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.5,4.0494,-30.4368071338,6.454052119639817,0.2860409940068487
10.0,2.4,0.4,3.0,0.24,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.5,4.2699,-33.180024763858,6.422609699337365,0.311487722499602
10.5,2.4,0.4,3.0,0.24,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.5,4.5198,-31.796056701091,6.7195184740564935,0.356961679508923
11.0,2.4,0.4,3.0,0.24,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.5,4.8138,-33.379853548394,6.35199920617245
7.5,2.4,0.4,3.0,0.24,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.0,3.3683,-13.012298656819,3.2053923890491567,0.14795261774185242
8.0,2.4,0.4,3.0,0.24,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.0,3.5104,-15.722295392653,4.117788481303638,0.1908058563839261
8.5,2.4,0.4,3.0,0.24,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.0,3.677,-20.283038463513,4.805205857013711,0.2355811893918487
9.0,2.4,0.4,3.0,0.24,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.0,3.8436,-24.84183413268,5.565891492517301,0.26337099020308097
9.5,2.4,0.4,3.0,0.24,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.0,4.0494,-29.195232972599,6.457270435006543,0.2840911867505196
10.0,2.4,0.4,3.0,0.24,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.0,4.2503,-30.367618502061,6.370593809294883,0.3105413066615075
10.5,2.4,0.4,3.0,0.24,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.0,4.5149,-30.263227989598,6.722441486531462,0.355074217207517
11.0,2.4,0.4,3.0,0.24,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.0,4.8138,-31.582966269856,6.331837992908598
7.5,2.4,0.4,3.0,0.24,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.5,3.383,-12.932509792131,3.2489602918243206,0.1472397001334298
8.0,2.4,0.4,3.0,0.24,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.5,3.5104,-15.719069037114,4.135469549594141,0.1908825899136679
8.5,2.4,0.4,3.0,0.24,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.5,3.6672,-19.324983492252,4.783027309652648,0.22696878649062135
9.0,2.4,0.4,3.0,0.24,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.5,3.8485,-24.464084719773,5.585031952343231,0.26303119590123547
9.5,2.4,0.4,3.0,0.24,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.5,4.0494,-28.47283783893,6.469097001165829,0.2829782840627675
10.0,2.4,0.4,3.0,0.24,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.5,4.2699,-30.382190410453,6.384102393909858,0.30861793610125776
10.5,2.4,0.4,3.0,0.24,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.5,4.5198,-29.360579742874,6.661668005707601,0.35360448640022835
11.0,2.4,0.4,3.0,0.24,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.5,4.8138,-30.115838550426,6.3194157144600895
7.5,2.4,0.4,3.0,0.24,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.0,3.383,-12.863483233169,3.1831682474302,0.14623247158117847
8.0,2.4,0.4,3.0,0.24,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.0,3.5202,-15.661352036449,4.135738035475098,0.1907718234406537
8.5,2.4,0.4,3.0,0.24,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.0,3.6672,-19.260983498414,4.761311710909284,0.2264964791609243
9.0,2.4,0.4,3.0,0.24,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.0,3.8534,-24.14728057142,5.578228833327078,0.2609096687096808
9.5,2.4,0.4,3.0,0.24,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.0,4.0543,-28.34341867092,6.41092515555737,0.2823004943715697
10.0,2.4,0.4,3.0,0.24,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.0,4.2699,-29.746124725406,6.389469027466416,0.30745573329009623
10.5,2.4,0.4,3.0,0.24,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.0,4.5198,-28.66342864388,6.644608381807291,0.35085547329075517
11.0,2.4,0.4,3.0,0.24,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.0,4.8138,-29.708925871225,6.28543357763981
7.5,2.4,0.4,3.0,0.24,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.5,3.3879,-12.889997565099,3.264486048961329,0.14655035892958868
8.0,2.4,0.4,3.0,0.24,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.5,3.5153,-15.611605935927,4.114900090143781,0.1898310517985453
8.5,2.4,0.4,3.0,0.24,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.5,3.6672,-19.054639432878,4.735254705317392,0.22553129951914297
9.0,2.4,0.4,3.0,0.24,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.5,3.8485,-23.95907955654,5.555207507257366,0.2611210393416097
9.5,2.4,0.4,3.0,0.24,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.5,4.0543,-27.936996512588,6.381807897866247,0.2813702227302284
10.0,2.4,0.4,3.0,0.24,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.5,4.2699,-29.211527741587,6.344328319735142,0.30674511911072777
10.5,2.4,0.4,3.0,0.24,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.5,4.5198,-28.218321130498,6.62805574686952,0.3496304874570395
11.0,2.4,0.4,3.0,0.24,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.5,4.8138,-29.218882526261,6.262161886832814
7.5,2.4,0.4,3.0,0.24,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.0,3.3879,-12.862934286186,3.218733056628886,0.14597365159533915
8.0,2.4,0.4,3.0,0.24,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.0,3.5153,-15.47890041643,4.097486068640452,0.18833629984579892
8.5,2.4,0.4,3.0,0.24,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.0,3.6672,-18.933332145982,4.716205492351788,0.2250302718204522
9.0,2.4,0.4,3.0,0.24,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.0,3.8485,-23.723671661724,5.535288623880591,0.2601084133464888
9.5,2.4,0.4,3.0,0.24,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.0,4.0543,-27.525303926749,6.396603002465638,0.2808673065167686
10.0,2.4,0.4,3.0,0.24,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.0,4.2699,-29.327934069486,6.34494622556376,0.3057860489548343
10.5,2.4,0.4,3.0,0.24,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.0,4.5149,-27.733866181791,6.653190793050431,0.3492330829342567
11.0,2.4,0.4,3.0,0.24,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.0,4.8138,-28.67603086371,6.245500900650164
7.5,2.4,0.4,2.0,0.24,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.5,3.3683,-12.082784659073,3.2528899650404357,0.1318335773887802
8.0,2.4,0.4,2.0,0.24,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.5,3.5006,-14.64955856836,4.124366380061769,0.18401429300968042
8.5,2.4,0.4,2.0,0.24,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.5,3.6623,-17.837172885703,4.84450512255718,0.22432164767295992
9.0,2.4,0.4,2.0,0.24,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.5,3.8387,-22.125701538713,5.596734876469549,0.2632159384049362
9.5,2.4,0.4,2.0,0.24,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.5,4.0445,-25.693965433377,6.480786679905294,0.2860459766347909
10.0,2.4,0.4,2.0,0.24,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.5,4.2601,-27.244062723512,6.459726774612792,0.3109062823215174
10.5,2.4,0.4,2.0,0.24,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.5,4.5051,-26.441901724642,6.7517674608720855,0.35134291735006506
11.0,2.4,0.4,2.0,0.24,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.5,4.7942,-25.717758791696,6.407733175779346
7.5,2.4,0.4,2.0,0.24,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.0,3.3732,-12.060452784348,3.272183054532565,0.1316583117820147
8.0,2.4,0.4,2.0,0.24,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.0,3.5006,-14.421203203385,4.0984056707726815,0.18160451503732622
8.5,2.4,0.4,2.0,0.24,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.0,3.6623,-17.67659072069,4.815153906782071,0.2233608905386193
9.0,2.4,0.4,2.0,0.24,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.0,3.8436,-21.836879793289,5.576519423389273,0.26227339981064235
9.5,2.4,0.4,2.0,0.24,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.0,4.0445,-25.010237541196,6.46289339722059,0.28382832021370685
10.0,2.4,0.4,2.0,0.24,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.0,4.2552,-26.191740694491,6.447555273496336,0.3093014823369682
10.5,2.4,0.4,2.0,0.24,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.0,4.5051,-25.369867218587,6.73657452665543,0.34934355472164746
11.0,2.4,0.4,2.0,0.24,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.0,4.7942,-24.686761071513,6.398727908652806
7.5,2.4,0.4,2.0,0.24,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.5,3.3732,-12.014433160725,3.273656962117797,0.13079006387518577
8.0,2.4,0.4,2.0,0.24,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.5,3.5055,-14.406511259075,4.060282220427702,0.18118383359377122
8.5,2.4,0.4,2.0,0.24,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.5,3.6672,-17.643118168608,4.806309844913388,0.22299341752735868
9.0,2.4,0.4,2.0,0.24,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.5,3.8436,-21.64393910058,5.581184297328529,0.2609400091185039
9.5,2.4,0.4,2.0,0.24,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.5,4.0396,-24.479284285014,6.439995499795232,0.2830460097888041
10.0,2.4,0.4,2.0,0.24,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.5,4.2601,-25.737802935984,6.454366606798038,0.3072748440020021
10.5,2.4,0.4,2.0,0.24,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.5,4.5051,-24.9528586997,6.683392305507013,0.34698358240934635
11.0,2.4,0.4,2.0,0.24,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.5,4.7942,-24.316815174799,6.391461866328356
7.5,2.4,0.4,2.0,0.24,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.0,3.3781,-11.925038992952,3.2106244163523563,0.1287727219771071
8.0,2.4,0.4,2.0,0.24,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.0,3.5104,-14.459697941115,4.120507190745245,0.18168805030030066
8.5,2.4,0.4,2.0,0.24,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.0,3.6672,-17.553321667441,4.794359642637448,0.22232756707962942
9.0,2.4,0.4,2.0,0.24,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.0,3.8485,-21.482866926756,5.593541745365867,0.25964435177839595
9.5,2.4,0.4,2.0,0.24,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.0,4.0445,-24.248747462089,6.466671769997829,0.2817931341336699
10.0,2.4,0.4,2.0,0.24,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.0,4.2601,-25.39447384884,6.402962230000837,0.3058971956979075
10.5,2.4,0.4,2.0,0.24,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.0,4.5051,-24.565112405564,6.671758797981053,0.3446816516316824
11.0,2.4,0.4,2.0,0.24,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.0,4.7942,-24.018876075714,6.346209108329518
7.5,2.4,0.4,2.0,0.24,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.5,3.3781,-11.919295998679,3.213699016428427,0.12866738149863854
8.0,2.4,0.4,2.0,0.24,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.5,3.5251,-14.541296654878,4.1771690953261045,0.1857954857806594
8.5,2.4,0.4,2.0,0.24,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.5,3.6672,-17.404923825135,4.777446413067844,0.22127745932139842
9.0,2.4,0.4,2.0,0.24,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.5,3.8485,-21.347101615133,5.569292166861366,0.2593829509649668
9.5,2.4,0.4,2.0,0.24,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.5,4.0494,-24.221520514091,6.433859240907717,0.28105750423170406
10.0,2.4,0.4,2.0,0.24,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.5,4.2601,-25.038256609329,6.395440822364141,0.30498962635139915
10.5,2.4,0.4,2.0,0.24,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.5,4.5051,-24.335076347605,6.676484345208388,0.3439320736005307
11.0,2.4,0.4,2.0,0.24,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.5,4.7942,-23.466480018256,6.366263927570408
7.5,2.4,0.4,2.0,0.24,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.0,3.3781,-11.956510138809,3.196161234199061,0.12917623670407474
8.0,2.4,0.4,2.0,0.24,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.0,3.5251,-14.54455809369,4.1587353475834,0.1859570733636522
8.5,2.4,0.4,2.0,0.24,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.0,3.6721,-17.894793164195,4.767929197616595,0.22851794888883958
9.0,2.4,0.4,2.0,0.24,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.0,3.8534,-21.290952111039,5.58703183063966,0.2582281874272101
9.5,2.4,0.4,2.0,0.24,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.0,4.0445,-23.839149949017,6.42972802268739,0.28020173689413097
10.0,2.4,0.4,2.0,0.24,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.0,4.2601,-24.995664413735,6.410828289474213,0.30472541983368995
10.5,2.4,0.4,2.0,0.24,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.0,4.5051,-24.06830503478,6.664991709784662,0.3429881549003442
11.0,2.4,0.4,2.0,0.24,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.0,4.7942,-23.637573841255,6.342998025833301
7.5,2.1,0.4,7.0,0.21,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.5,3.3487,-25.855957019314,2.630046011849909,0.17300990997298538
8.0,2.1,0.4,7.0,0.21,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.5,3.5006,-30.975855837974,3.89868317010869,0.19273466581936827
8.5,2.1,0.4,7.0,0.21,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.5,3.6623,-20.106537937086,4.437754262541784,0.21041294953335932
9.0,2.1,0.4,7.0,0.21,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.5,3.8436,-16.929799775439,5.086213813298529,0.21653826525697628
9.5,2.1,0.4,7.0,0.21,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.5,4.0347,-15.361271683594,6.166529061461807,0.22331344088448946
10.0,2.1,0.4,7.0,0.21,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.5,4.2748,-14.580529466316,5.608835115413708,0.23938762288613802
10.5,2.1,0.4,7.0,0.21,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.5,4.5198,-13.375870270566,6.0500219951867225,0.2600248372321827
11.0,2.1,0.4,7.0,0.21,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.5,4.804,-10.461426931115,4.259293734153578,0.14177984807173694
7.5,2.1,0.4,7.0,0.21,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.0,3.3634,-26.643868475019,2.6804268351510783,0.17434640278986757
8.0,2.1,0.4,7.0,0.21,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.0,3.5055,-31.502280280912,3.909248861126561,0.1927153818096925
8.5,2.1,0.4,7.0,0.21,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.0,3.6672,-20.381068672797,4.4333376705743595,0.210197924715406
9.0,2.1,0.4,7.0,0.21,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.0,3.8534,-17.113231692945,5.14545225070352,0.21667637667027106
9.5,2.1,0.4,7.0,0.21,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.0,4.0494,-15.571696358388,6.108863617161129,0.22387793292922753
10.0,2.1,0.4,7.0,0.21,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.0,4.265,-14.717985688688,5.5562293531178994,0.23972271673066725
10.5,2.1,0.4,7.0,0.21,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.0,4.51,-13.697614329695,6.0809213438052,0.2624124952849076
11.0,2.1,0.4,7.0,0.21,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.0,4.7991,-10.588479065813,4.328801689628975,0.1496186719329078
7.5,2.1,0.4,7.0,0.21,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.5,3.3634,-26.295146459289,2.683533114395666,0.1746866433029033
8.0,2.1,0.4,7.0,0.21,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.5,3.5006,-33.173100394672,3.8372387036491364,0.19157243832088033
8.5,2.1,0.4,7.0,0.21,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.5,3.6672,-20.564275500019,4.398433583112916,0.21050638195312477
9.0,2.1,0.4,7.0,0.21,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.5,3.8485,-17.270783203064,5.079940283533697,0.21630739220413897
9.5,2.1,0.4,7.0,0.21,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.5,4.0543,-15.76826733243,6.06097370314655,0.22468990445911352
10.0,2.1,0.4,7.0,0.21,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.5,4.265,-14.84322244186,5.48886558488105,0.24024957934306634
10.5,2.1,0.4,7.0,0.21,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.5,4.5198,-13.735316844292,5.95544443442258,0.2654278779179533
11.0,2.1,0.4,7.0,0.21,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.5,4.8089,-10.672194041552,4.274487635774589,0.16348830186701768
7.5,2.1,0.4,7.0,0.21,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,2.0,3.3732,-26.672770222367,2.701712137941537,0.17502840942762665
8.0,2.1,0.4,7.0,0.21,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,2.0,3.5104,-32.050416284046,3.9161717889169108,0.192794033453215
8.5,2.1,0.4,7.0,0.21,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,2.0,3.6721,-20.581744698764,4.409762983972314,0.21031387646019395
9.0,2.1,0.4,7.0,0.21,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,2.0,3.8436,-17.33888098642,5.045739780739805,0.21704404489347207
9.5,2.1,0.4,7.0,0.21,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,2.0,4.0543,-15.860687414655,6.041923353647541,0.22463958631012826
10.0,2.1,0.4,7.0,0.21,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,2.0,4.2748,-15.035397983867,5.5382722449122195,0.24218001527330646
10.5,2.1,0.4,7.0,0.21,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,2.0,4.5198,-13.786564253352,5.981049417818286,0.26357989896987544
11.0,2.1,0.4,7.0,0.21,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,2.0,4.804,-10.777882717262,4.297238069726779,0.1745745059771293
7.5,2.1,0.4,7.0,0.21,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.5,3.3634,-25.802635827863,2.6191488359806003,0.1742234199558168
8.0,2.1,0.4,7.0,0.21,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.5,3.5055,-33.367892237441,3.76385193220398,0.19183731941750803
8.5,2.1,0.4,7.0,0.21,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.5,3.6574,-20.990654670455,4.313632795935081,0.2106789657667849
9.0,2.1,0.4,7.0,0.21,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.5,3.8387,-17.548433890606,4.968619535647243,0.216786207779478
9.5,2.1,0.4,7.0,0.21,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.5,4.0543,-15.965664994751,6.015521554968077,0.22475747561755144
10.0,2.1,0.4,7.0,0.21,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.5,4.2797,-15.047610636752,5.525632778709697,0.24106721975727208
10.5,2.1,0.4,7.0,0.21,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.5,4.5198,-13.867310984846,5.917001451001102,0.2629498824273604
11.0,2.1,0.4,7.0,0.21,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.5,4.804,-10.847764842198,4.218977923010739,0.18247573518796223
7.5,2.1,0.4,7.0,0.21,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,1.0,3.3781,-26.532720865616,2.7493749084615082,0.17501905882808444
8.0,2.1,0.4,7.0,0.21,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,1.0,3.5153,-32.561721987244,3.9350746376871593,0.19286375648041787
8.5,2.1,0.4,7.0,0.21,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,1.0,3.6721,-20.83314624898,4.392944664369498,0.21039901324663823
9.0,2.1,0.4,7.0,0.21,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,1.0,3.8534,-17.530396464772,5.07888228912958,0.21667596517541465
9.5,2.1,0.4,7.0,0.21,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,1.0,4.0543,-16.033596386165,6.033841612683708,0.22506185481494212
10.0,2.1,0.4,7.0,0.21,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,1.0,4.2797,-15.166852564468,5.483226984008094,0.24278471860254403
10.5,2.1,0.4,7.0,0.21,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,1.0,4.5296,-13.941832115805,5.9612163669472045,0.2673072291648575
11.0,2.1,0.4,7.0,0.21,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,1.0,4.804,-10.823913858195,4.197168275206199,0.17672240223023916
7.5,2.1,0.4,6.0,0.21,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.5,3.3487,-20.497261025683,2.8500768813221584,0.17312826448209018
8.0,2.1,0.4,6.0,0.21,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.5,3.4859,-32.266665447393,3.8204272683868306,0.19784336854538553
8.5,2.1,0.4,6.0,0.21,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.5,3.6574,-26.332403358627,4.5842019128819524,0.2225793692032778
9.0,2.1,0.4,6.0,0.21,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.5,3.8485,-21.171445050048,5.361723927273617,0.2359071079728654
9.5,2.1,0.4,6.0,0.21,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.5,4.0494,-18.86241848691,6.323705052536994,0.24770195501124004
10.0,2.1,0.4,6.0,0.21,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.5,4.2699,-18.246211191515,6.043537282160213,0.27117638032788527
10.5,2.1,0.4,6.0,0.21,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.5,4.5296,-17.865152078058,6.435294537528578,0.32119828065260947
11.0,2.1,0.4,6.0,0.21,4.5,0.5,13.0,0.4,23.7,35.0,3.0,55.0,3.5,4.8089,-15.493376850403,5.4115544641266045
7.5,2.1,0.4,6.0,0.21,4.5,0.5,20.0,0.4,23.7,35.0,3.0,55.0,3.0,3.3634,-20.65636133774,2.872563938792702,0.1741608145709468
8.0,2.1,0.4,6.0,0.21,4.5,0.5,19.0,0.4,23.7,35.0,3.0,55.0,3.0,3.4908,-31.20038392716,3.8078842740294534,0.1971628367344156
8.5,2.1,0.4,6.0,0.21,4.5,0.5,18.0,0.4,23.7,35.0,3.0,55.0,3.0,3.6672,-28.111006181909,4.58424208538478,0.2178635073591093
9.0,2.1,0.4,6.0,0.21,4.5,0.5,17.0,0.4,23.7,35.0,3.0,55.0,3.0,3.8436,-21.543625408724,5.302490250636421,0.2355466536155526
9.5,2.1,0.4,6.0,0.21,4.5,0.5,16.0,0.4,23.7,35.0,3.0,55.0,3.0,4.0494,-19.194809125859,6.2651524773614256,0.2474771256481838
10.0,2.1,0.4,6.0,0.21,4.5,0.5,15.0,0.4,23.7,35.0,3.0,55.0,3.0,4.2699,-18.547404203888,5.984689079656201,0.2715349787312702
10.5,2.1,0.4,6.0,0.21,4.5,0.5,14.0,0.4,23.7,35.0,3.0,55.0,3.0,4.5296,-18.19810372335,6.40928024128395,0.32265332740713415
